Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
80,1,0.17,0.03913,FN,P90_Freight,DM,2024-04-18 11:25:19,Fracture
81,55,0.17,0.0564098,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:21,Fracture
82,66,0.17,0.0585598,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
83,60,0.17,0.0652618,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
84,50,0.1769,0.05668,FN,P250_Cassette,Money,2024-04-18 11:31:58,Fracture
85,43,0.1769,0.06368,FN,SG_553_Ol_Rusty,Money,2024-04-18 11:31:58,Fracture
86,48,0.18,0.0330718,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:21,Fracture
87,42,0.18,0.0429088,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
88,44,0.18,0.05633,WW,SG_553_Ol'_Rusty,DM,2024-04-18 11:25:28,Fracture
89,70,0.18,0.0627488,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
90,56,0.1846,0.01948,FN,P250_Cassette,Money,2024-04-18 11:32:13,Fracture
91,57,0.1846,0.03518,FN,P250_Cassette,Money,2024-04-18 11:32:13,Fracture
